Unnamed: 0,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,geometry,UIDENTSTLA,LICHT,STRZUSTAND,Date,fatal,serious_injury,minor_injury,Bicycles,Latitude,Longitude,index_right
798878,240109.0,5,5,15,0,2019,5,18,5,3,5,2,0.0,,1,1,0,0,0.0,0,406128.619,5758081.206,7.633639462,51.965486447,POINT (7.633639462 51.965486447),,,1.0,2019-05-01 18:00:00,0,0,1,1,51.965486447,7.633639462,0
798879,240110.0,5,5,15,0,2019,5,15,5,3,6,4,0.0,,1,0,1,0,0.0,0,405473.519536,5754603.93788,7.625063353,51.934120213,POINT (7.625063353 51.934120213),,,0.0,2019-05-01 15:00:00,0,0,1,1,51.934120213,7.625063353,0
798880,240111.0,5,5,15,0,2019,5,14,5,3,3,2,0.0,,1,1,0,0,0.0,0,406884.241014,5756847.4889,7.644969147,51.954524262,POINT (7.644969147 51.954524262),,,0.0,2019-05-01 14:00:00,0,0,1,1,51.954524262,7.644969147,0
798978,240209.0,5,5,15,0,2019,5,7,4,3,5,7,0.0,,1,1,0,0,0.0,0,404684.906,5761718.735,7.611621235,51.997936154,POINT (7.611621235 51.997936154),,,0.0,2019-05-01 07:00:00,0,0,1,1,51.997936154,7.611621235,0
798979,240210.0,5,5,15,0,2019,5,20,4,3,5,3,0.0,,1,1,0,0,0.0,0,406067.292309,5757544.20455,7.632893961,51.960649275,POINT (7.632893961 51.960649275),,,0.0,2019-05-01 20:00:00,0,0,1,1,51.960649275,7.632893961,0
799148,240379.0,5,5,15,0,2019,5,7,2,3,0,1,0.0,,1,0,0,0,0.0,0,405111.898998,5759736.36769,7.618387481,51.98019106,POINT (7.618387481 51.98019106),,,0.0,2019-05-01 07:00:00,0,0,1,1,51.98019106,7.618387481,0
799149,240380.0,5,5,15,0,2019,5,5,2,2,0,1,0.0,,1,0,0,0,0.0,0,406763.546255,5754990.19709,7.643717043,51.937809737,POINT (7.643717043 51.937809737),,,0.0,2019-05-01 05:00:00,0,1,0,1,51.937809737,7.643717043,0
799150,240381.0,5,5,15,0,2019,5,13,2,3,3,6,0.0,,1,1,0,0,0.0,0,405558.611497,5757937.47361,7.625384725,51.964097974,POINT (7.625384725 51.964097974),,,0.0,2019-05-01 13:00:00,0,0,1,1,51.964097974,7.625384725,0
799151,240382.0,5,5,15,0,2019,5,8,2,3,6,1,0.0,,1,0,1,0,0.0,0,405953.937124,5753034.22828,7.632478072,51.920092261,POINT (7.632478072 51.920092261),,,0.0,2019-05-01 08:00:00,0,0,1,1,51.920092261,7.632478072,0
799342,240573.0,5,5,15,0,2019,5,9,6,3,4,1,0.0,,1,0,0,0,0.0,0,405555.346697,5757716.001,7.625398125,51.962106729,POINT (7.625398125 51.962106729),,,0.0,2019-05-01 09:00:00,0,0,1,1,51.962106729,7.625398125,0
799343,240574.0,5,5,15,0,2019,5,8,6,3,5,2,0.0,,1,1,0,0,0.0,0,407444.34328,5757311.35389,7.65299241,51.958787232,POINT (7.65299241 51.958787232),,,0.0,2019-05-01 08:00:00,0,0,1,1,51.958787232,7.65299241,0
799344,240575.0,5,5,15,0,2019,5,17,6,3,4,7,0.0,,1,0,0,0,0.0,0,398683.727917,5753964.31854,7.526524759,51.92717661,POINT (7.526524759 51.92717661),,,0.0,2019-05-01 17:00:00,0,0,1,1,51.92717661,7.526524759,0
799451,240682.0,5,5,15,0,2019,5,12,5,3,0,5,0.0,,1,1,0,0,0.0,0,406493.049944,5757128.05323,7.639201865,51.956980473,POINT (7.639201865 51.956980473),,,0.0,2019-05-01 12:00:00,0,0,1,1,51.956980473,7.639201865,0
799529,240760.0,5,5,58,44,2019,5,17,4,3,6,4,0.0,,1,0,1,0,0.0,0,395807.934934,5746131.99886,7.487083047,51.856249022,POINT (7.487083047 51.856249022),,,0.0,2019-05-01 17:00:00,0,0,1,1,51.856249022,7.487083047,0
799530,240761.0,5,5,58,44,2019,5,13,4,3,0,1,0.0,,1,0,0,0,0.0,0,396112.22175,5746575.1327,7.491366545,51.860288661,POINT (7.491366545 51.860288661),,,0.0,2019-05-01 13:00:00,0,0,1,1,51.860288661,7.491366545,0
799531,240762.0,5,5,15,0,2019,5,14,4,3,4,6,0.0,,1,1,0,0,0.0,0,404025.196691,5758857.47155,7.602815474,51.97210461,POINT (7.602815474 51.97210461),,,0.0,2019-05-01 14:00:00,0,0,1,1,51.97210461,7.602815474,0
799547,240778.0,5,5,15,0,2019,5,8,4,3,5,3,0.0,,1,0,0,0,0.0,0,406806.541011,5758499.7857,7.643390455,51.969362909,POINT (7.643390455 51.969362909),,,0.0,2019-05-01 08:00:00,0,0,1,1,51.969362909,7.643390455,0
799548,240779.0,5,5,15,0,2019,5,8,4,2,5,2,0.0,,1,1,0,0,0.0,0,405400.642937,5758858.62794,7.622832366,51.972350826,POINT (7.622832366 51.972350826),,,0.0,2019-05-01 08:00:00,0,1,0,1,51.972350826,7.622832366,0
799653,240884.0,5,5,15,0,2019,5,17,3,3,5,3,0.0,,1,1,0,0,0.0,0,406480.043934,5757356.51008,7.638950455,51.959031767,POINT (7.638950455 51.959031767),,,0.0,2019-05-01 17:00:00,0,0,1,1,51.959031767,7.638950455,0
799654,240885.0,5,5,15,0,2019,5,12,3,3,6,4,0.0,,1,0,1,0,0.0,0,403976.006044,5756990.70948,7.60262156,51.955317026,POINT (7.60262156 51.955317026),,,0.0,2019-05-01 12:00:00,0,0,1,1,51.955317026,7.60262156,0
799717,240948.0,5,5,15,0,2019,5,10,2,3,5,3,0.0,,1,1,0,0,0.0,0,400089.20008,5761041.96586,7.544899309,51.991045406,POINT (7.544899309 51.991045406),,,0.0,2019-05-01 10:00:00,0,0,1,1,51.991045406,7.544899309,0
799764,240995.0,5,5,15,0,2019,5,19,4,3,6,7,0.0,,1,0,1,0,0.0,0,407743.086007,5749819.5101,7.659346984,51.891495646,POINT (7.659346984 51.891495646),,,0.0,2019-05-01 19:00:00,0,0,1,1,51.891495646,7.659346984,0
799766,240997.0,5,5,15,0,2019,5,13,4,3,2,2,0.0,,1,1,0,0,0.0,0,402077.48959,5758101.43127,7.574686118,51.964969395,POINT (7.574686118 51.964969395),,,0.0,2019-05-01 13:00:00,0,0,1,1,51.964969395,7.574686118,0
799818,241049.0,5,5,15,0,2019,6,14,1,3,5,3,0.0,,1,1,0,0,0.0,1,406275.604826,5751955.22298,7.637447652,51.910447814,POINT (7.637447652 51.910447814),,,0.0,2019-06-01 14:00:00,0,0,1,1,51.910447814,7.637447652,0
799819,241050.0,5,5,15,0,2019,6,0,1,2,0,1,2.0,,1,0,0,0,0.0,0,406202.189766,5756168.1457,7.635232308,51.948303379,POINT (7.635232308 51.948303379),,,0.0,2019-06-01 00:00:00,0,1,0,1,51.948303379,7.635232308,0
799820,241051.0,5,5,15,0,2019,6,19,1,3,1,5,0.0,,1,1,0,0,0.0,0,406865.435853,5757306.74852,7.644571076,51.958649171,POINT (7.644571076 51.958649171),,,0.0,2019-06-01 19:00:00,0,0,1,1,51.958649171,7.644571076,0
799864,241095.0,5,5,15,0,2019,6,13,7,3,4,6,0.0,,1,1,0,0,0.0,0,405847.600807,5756264.72821,7.630048138,51.949111601,POINT (7.630048138 51.949111601),,,0.0,2019-06-01 13:00:00,0,0,1,1,51.949111601,7.630048138,0
799865,241096.0,5,5,15,0,2019,6,0,7,3,1,5,2.0,,1,1,0,0,0.0,0,405048.465481,5758517.47719,7.617801375,51.969224375,POINT (7.617801375 51.969224375),,,0.0,2019-06-01 00:00:00,0,0,1,1,51.969224375,7.617801375,0
800069,241300.0,5,5,15,0,2019,6,14,4,3,0,5,0.0,,1,1,0,0,0.0,0,411739.271578,5762163.23092,7.714232963,52.003097761,POINT (7.714232963 52.003097761),,,0.0,2019-06-01 14:00:00,0,0,1,1,52.003097761,7.714232963,0
800070,241301.0,5,5,15,0,2019,6,12,4,3,5,3,0.0,,1,0,0,0,0.0,0,404286.284014,5755613.22521,7.60751899,51.942989167,POINT (7.60751899 51.942989167),,,0.0,2019-06-01 12:00:00,0,0,1,1,51.942989167,7.60751899,0
800392,241623.0,5,5,15,0,2019,6,9,6,3,5,2,0.0,,1,1,0,0,0.0,0,407293.653845,5757322.58325,7.650796979,51.958863063,POINT (7.650796979 51.958863063),,,0.0,2019-06-01 09:00:00,0,0,1,1,51.958863063,7.650796979,0
800393,241624.0,5,5,15,0,2019,6,13,6,3,5,3,0.0,,1,0,0,0,0.0,0,405329.425,5755077.161,7.622837833,51.938349265,POINT (7.622837833 51.938349265),,,0.0,2019-06-01 13:00:00,0,0,1,1,51.938349265,7.622837833,0
800609,241840.0,5,5,15,0,2019,6,6,4,3,0,7,0.0,,1,1,0,0,0.0,0,406366.845604,5757244.75852,7.637333978,51.958008239,POINT (7.637333978 51.958008239),,,0.0,2019-06-01 06:00:00,0,0,1,1,51.958008239,7.637333978,0
800611,241842.0,5,5,15,0,2019,6,17,4,3,5,3,0.0,,1,1,0,0,0.0,0,409784.75362,5753871.96374,7.68794622,51.928256299,POINT (7.68794622 51.928256299),,,0.0,2019-06-01 17:00:00,0,0,1,1,51.928256299,7.68794622,0
800612,241843.0,5,5,15,0,2019,6,19,4,3,5,3,0.0,,1,0,0,0,0.0,0,405142.444196,5751290.72663,7.621161984,51.904283164,POINT (7.621161984 51.904283164),,,1.0,2019-06-01 19:00:00,0,0,1,1,51.904283164,7.621161984,0
800771,242002.0,5,5,15,0,2019,6,14,2,2,0,7,0.0,,1,0,0,0,0.0,0,398612.819,5758014.101,7.52429956,51.963563387,POINT (7.52429956 51.963563387),,,0.0,2019-06-01 14:00:00,0,1,0,1,51.963563387,7.52429956,0
800861,242092.0,5,5,15,0,2019,6,11,7,2,5,3,0.0,,1,0,0,0,0.0,0,404574.692223,5754023.86172,7.612154451,51.92875285,POINT (7.612154451 51.92875285),,,1.0,2019-06-01 11:00:00,0,1,0,1,51.92875285,7.612154451,0
800862,242093.0,5,5,15,0,2019,6,7,7,3,1,7,0.0,,1,1,0,0,0.0,0,404767.859677,5758871.29906,7.613619762,51.97235665,POINT (7.613619762 51.97235665),,,0.0,2019-06-01 07:00:00,0,0,1,1,51.97235665,7.613619762,0
800863,242094.0,5,5,15,0,2019,6,9,7,3,3,7,0.0,,1,1,0,0,0.0,0,406617.558053,5761320.49212,7.639872462,51.994684974,POINT (7.639872462 51.994684974),,,0.0,2019-06-01 09:00:00,0,0,1,1,51.994684974,7.639872462,0
801050,242281.0,5,5,15,0,2019,6,21,5,3,1,7,0.0,,1,1,0,0,0.0,0,404414.759911,5761196.7595,7.607833039,51.993198038,POINT (7.607833039 51.993198038),,,1.0,2019-06-01 21:00:00,0,0,1,1,51.993198038,7.607833039,0
801053,242284.0,5,5,15,0,2019,6,12,5,3,0,1,0.0,,1,0,0,0,0.0,0,404664.34148,5757232.14767,7.612568303,51.957605598,POINT (7.612568303 51.957605598),,,0.0,2019-06-01 12:00:00,0,0,1,1,51.957605598,7.612568303,0
801092,242323.0,5,5,15,0,2019,6,15,3,3,5,2,0.0,,1,1,0,0,0.0,0,405074.178919,5761169.40773,7.617441795,51.993065297,POINT (7.617441795 51.993065297),,,0.0,2019-06-01 15:00:00,0,0,1,1,51.993065297,7.617441795,0
801206,242437.0,5,5,15,0,2019,6,14,2,2,1,5,0.0,,1,1,0,0,0.0,0,405969.451899,5758595.03169,7.631182671,51.970078038,POINT (7.631182671 51.970078038),,,0.0,2019-06-01 14:00:00,0,1,0,1,51.970078038,7.631182671,0
801208,242439.0,5,5,15,0,2019,6,17,2,3,0,7,0.0,,1,1,0,0,0.0,0,409366.074886,5753041.76143,7.682077469,51.920725851,POINT (7.682077469 51.920725851),,,0.0,2019-06-01 17:00:00,0,0,1,1,51.920725851,7.682077469,0
801337,242568.0,5,5,15,0,2019,6,2,1,3,0,1,2.0,,1,0,0,0,0.0,0,405353.473302,5757920.59085,7.622404478,51.963911337,POINT (7.622404478 51.963911337),,,0.0,2019-06-01 02:00:00,0,0,1,1,51.963911337,7.622404478,0
801338,242569.0,5,5,15,0,2019,6,9,1,3,5,6,0.0,,1,0,0,0,0.0,0,406514.101006,5758201.57872,7.639215923,51.966633374,POINT (7.639215923 51.966633374),,,0.0,2019-06-01 09:00:00,0,0,1,1,51.966633374,7.639215923,0
801520,242751.0,5,5,58,44,2019,6,17,4,3,5,7,0.0,,1,1,0,0,0.0,0,396383.23712,5747052.61429,7.49515748,51.864630688,POINT (7.49515748 51.864630688),,,0.0,2019-06-01 17:00:00,0,0,1,1,51.864630688,7.49515748,0
801521,242752.0,5,5,15,0,2019,6,11,4,2,0,1,0.0,,1,0,0,0,0.0,0,412691.130969,5752461.24884,7.730561779,51.91603903,POINT (7.730561779 51.91603903),,,0.0,2019-06-01 11:00:00,0,1,0,1,51.91603903,7.730561779,0
801524,242755.0,5,5,15,0,2019,6,14,4,3,0,7,0.0,,1,0,0,0,0.0,0,407071.836873,5758349.54091,7.647291847,51.968056852,POINT (7.647291847 51.968056852),,,0.0,2019-06-01 14:00:00,0,0,1,1,51.968056852,7.647291847,0
801525,242756.0,5,5,15,0,2019,6,10,4,3,5,3,0.0,,1,1,0,0,0.0,0,403576.168266,5758496.01683,7.596382239,51.968778022,POINT (7.596382239 51.968778022),,,0.0,2019-06-01 10:00:00,0,0,1,1,51.968778022,7.596382239,0
801526,242757.0,5,5,15,0,2019,6,9,4,3,0,1,0.0,,1,0,0,0,0.0,0,409464.623,5761513.542,7.681277286,51.996891688,POINT (7.681277286 51.996891688),,,0.0,2019-06-01 09:00:00,0,0,1,1,51.996891688,7.681277286,0
801654,242885.0,5,5,15,0,2019,6,21,3,3,6,6,1.0,,1,0,1,0,0.0,0,404474.90917,5761679.45589,7.6085743,51.997547013,POINT (7.6085743 51.997547013),,,0.0,2019-06-01 21:00:00,0,0,1,1,51.997547013,7.6085743,0
801667,242898.0,5,5,15,0,2019,6,13,3,3,4,2,0.0,,1,1,0,0,0.0,0,406001.112299,5756604.94244,7.632188047,51.95219557,POINT (7.632188047 51.95219557),,,0.0,2019-06-01 13:00:00,0,0,1,1,51.95219557,7.632188047,0
801673,242904.0,5,5,15,0,2019,6,16,2,3,0,1,0.0,,1,0,0,0,0.0,0,405730.632353,5757227.49736,7.628082608,51.957745592,POINT (7.628082608 51.957745592),,,0.0,2019-06-01 16:00:00,0,0,1,1,51.957745592,7.628082608,0
801674,242905.0,5,5,15,0,2019,6,10,2,3,5,7,0.0,,1,1,0,0,0.0,0,405773.92101,5758002.53113,7.62849978,51.964719274,POINT (7.62849978 51.964719274),,,0.0,2019-06-01 10:00:00,0,0,1,1,51.964719274,7.62849978,0
801685,242916.0,5,5,15,0,2019,6,11,3,3,0,5,0.0,,1,1,0,0,0.0,0,403282.697793,5756851.07815,7.59257485,51.953941829,POINT (7.59257485 51.953941829),,,0.0,2019-06-01 11:00:00,0,0,1,1,51.953941829,7.59257485,0
801778,243009.0,5,5,15,0,2019,6,11,1,3,5,3,0.0,,1,1,0,0,0.0,0,409050.136507,5764761.78334,7.674379045,52.026020881,POINT (7.674379045 52.026020881),,,0.0,2019-06-01 11:00:00,0,0,1,1,52.026020881,7.674379045,0
801779,243010.0,5,5,15,0,2019,6,12,1,3,4,6,0.0,,1,1,0,0,0.0,0,399926.880666,5756219.21928,7.543941916,51.947668869,POINT (7.543941916 51.947668869),,,0.0,2019-06-01 12:00:00,0,0,1,1,51.947668869,7.543941916,0
801843,243074.0,5,5,15,0,2019,6,13,7,3,0,4,0.0,,1,0,1,0,0.0,0,405087.725,5757067.76,7.618773331,51.956200442,POINT (7.618773331 51.956200442),,,0.0,2019-06-01 13:00:00,0,0,1,1,51.956200442,7.618773331,0
802188,243419.0,5,5,15,0,2019,6,12,1,3,4,6,0.0,,1,1,0,0,0.0,0,404381.690559,5757046.08886,7.608507941,51.9558847,POINT (7.608507941 51.9558847),,,0.0,2019-06-01 12:00:00,0,0,1,1,51.9558847,7.608507941,0
802236,243467.0,5,5,15,0,2019,6,22,7,3,5,3,2.0,,1,1,0,0,0.0,0,405854.27482,5754435.63926,7.63064598,51.932672004,POINT (7.63064598 51.932672004),,,0.0,2019-06-01 22:00:00,0,0,1,1,51.932672004,7.63064598,0
802237,243468.0,5,5,15,0,2019,6,11,7,3,5,2,0.0,,1,1,0,0,0.0,0,405578.312847,5754355.19899,7.62665542,51.931902219,POINT (7.62665542 51.931902219),,,0.0,2019-06-01 11:00:00,0,0,1,1,51.931902219,7.62665542,0
802330,243561.0,5,5,15,0,2019,6,23,6,3,3,6,2.0,,1,1,0,0,0.0,0,404470.221564,5756700.65738,7.609891921,51.952795046,POINT (7.609891921 51.952795046),,,0.0,2019-06-01 23:00:00,0,0,1,1,51.952795046,7.609891921,0
802331,243562.0,5,5,15,0,2019,6,7,6,3,6,4,0.0,,1,0,1,0,0.0,0,406625.005606,5758806.13762,7.640665332,51.972086077,POINT (7.640665332 51.972086077),,,0.0,2019-06-01 07:00:00,0,0,1,1,51.972086077,7.640665332,0
802332,243563.0,5,5,15,0,2019,6,13,6,3,5,2,0.0,,1,0,0,0,0.0,1,407929.759,5758276.656,7.65979602,51.967544491,POINT (7.65979602 51.967544491),,,0.0,2019-06-01 13:00:00,0,0,1,1,51.967544491,7.65979602,0
802334,243565.0,5,5,15,0,2019,6,11,6,3,5,2,0.0,,1,1,0,0,0.0,0,404918.455773,5758375.8043,7.61594867,51.96792874,POINT (7.61594867 51.96792874),,,0.0,2019-06-01 11:00:00,0,0,1,1,51.96792874,7.61594867,0
802335,243566.0,5,5,15,0,2019,6,16,6,3,0,1,0.0,,1,0,0,0,0.0,0,406202.341601,5756168.81869,7.635234333,51.948309454,POINT (7.635234333 51.948309454),,,0.0,2019-06-01 16:00:00,0,0,1,1,51.948309454,7.635234333,0
802337,243568.0,5,5,15,0,2019,6,16,6,3,0,5,0.0,,1,1,0,0,0.0,0,405793.651568,5757842.18559,7.628830864,51.963281362,POINT (7.628830864 51.963281362),,,0.0,2019-06-01 16:00:00,0,0,1,1,51.963281362,7.628830864,0
802379,243610.0,5,5,15,0,2019,7,7,4,3,0,3,0.0,,1,1,0,0,0.0,0,404529.10794,5757587.23707,7.610502169,51.960774072,POINT (7.610502169 51.960774072),,,0.0,2019-07-01 07:00:00,0,0,1,1,51.960774072,7.610502169,0
802380,243611.0,5,5,15,0,2019,7,16,4,3,5,3,0.0,,1,1,0,0,0.0,0,406285.688313,5759690.60135,7.635485599,51.979978917,POINT (7.635485599 51.979978917),,,0.0,2019-07-01 16:00:00,0,0,1,1,51.979978917,7.635485599,0
802381,243612.0,5,5,15,0,2019,7,13,4,3,4,6,0.0,,1,0,0,0,0.0,0,406128.619,5758081.206,7.633639462,51.965486447,POINT (7.633639462 51.965486447),,,0.0,2019-07-01 13:00:00,0,0,1,1,51.965486447,7.633639462,0
802485,243716.0,5,5,15,0,2019,7,8,3,3,0,7,0.0,,1,1,0,0,0.0,0,404494.629356,5756113.40952,7.610410164,51.947520827,POINT (7.610410164 51.947520827),,,0.0,2019-07-01 08:00:00,0,0,1,1,51.947520827,7.610410164,0
802486,243717.0,5,5,15,0,2019,7,16,3,3,5,3,0.0,,1,1,0,0,0.0,0,401790.049,5759253.558,7.570174073,51.975274237,POINT (7.570174073 51.975274237),,,0.0,2019-07-01 16:00:00,0,0,1,1,51.975274237,7.570174073,0
802589,243820.0,5,5,15,0,2019,7,16,2,3,4,2,0.0,,1,1,0,0,0.0,0,404578.761856,5757176.52601,7.611338696,51.95709097,POINT (7.611338696 51.95709097),,,0.0,2019-07-01 16:00:00,0,0,1,1,51.95709097,7.611338696,0
802590,243821.0,5,5,15,0,2019,7,11,2,2,5,3,0.0,,1,0,0,0,0.0,1,405938.43836,5757038.91159,7.631157541,51.956085689,POINT (7.631157541 51.956085689),,,0.0,2019-07-01 11:00:00,0,1,0,1,51.956085689,7.631157541,0
802591,243822.0,5,5,15,0,2019,7,18,2,3,6,1,0.0,,1,1,1,0,0.0,0,405833.75,5756293.17,7.629838873,51.949364904,POINT (7.629838873 51.949364904),,,0.0,2019-07-01 18:00:00,0,0,1,1,51.949364904,7.629838873,0
802690,243921.0,5,5,15,0,2019,7,21,6,3,0,1,1.0,,1,0,0,0,0.0,0,405075.237028,5755784.55336,7.618946071,51.944664311,POINT (7.618946071 51.944664311),,,0.0,2019-07-01 21:00:00,0,0,1,1,51.944664311,7.618946071,0
802692,243923.0,5,5,15,0,2019,7,12,6,2,3,6,0.0,,1,0,0,0,0.0,0,406152.247,5757433.612,7.634160236,51.959669565,POINT (7.634160236 51.959669565),,,0.0,2019-07-01 12:00:00,0,1,0,1,51.959669565,7.634160236,0
802786,244017.0,5,5,15,0,2019,7,23,5,3,0,7,2.0,,1,0,0,0,0.0,0,406834.713835,5757696.89657,7.644018279,51.96215087,POINT (7.644018279 51.96215087),,,0.0,2019-07-01 23:00:00,0,0,1,1,51.96215087,7.644018279,0
802787,244018.0,5,5,15,0,2019,7,19,5,3,3,2,0.0,,1,1,0,0,0.0,0,406289.247937,5751883.05088,7.637665566,51.909801386,POINT (7.637665566 51.909801386),,,0.0,2019-07-01 19:00:00,0,0,1,1,51.909801386,7.637665566,0
802788,244019.0,5,5,15,0,2019,7,17,5,3,5,3,0.0,,1,1,0,0,0.0,0,406625.136807,5757650.76326,7.640981442,51.961701042,POINT (7.640981442 51.961701042),,,0.0,2019-07-01 17:00:00,0,0,1,1,51.961701042,7.640981442,0
802851,244082.0,5,5,15,0,2019,7,17,7,3,0,7,0.0,,1,0,0,0,0.0,0,405884.238422,5758351.75447,7.63000928,51.967876934,POINT (7.63000928 51.967876934),,,1.0,2019-07-01 17:00:00,0,0,1,1,51.967876934,7.63000928,0
802855,244086.0,5,5,15,0,2019,7,9,7,3,5,3,0.0,,1,1,0,0,0.0,0,403676.375656,5761116.03073,7.597104873,51.992344847,POINT (7.597104873 51.992344847),,,0.0,2019-07-01 09:00:00,0,0,1,1,51.992344847,7.597104873,0
802921,244152.0,5,5,15,0,2019,7,9,3,3,5,3,0.0,,1,1,0,0,0.0,0,404555.250925,5754268.10933,7.611804042,51.930944918,POINT (7.611804042 51.930944918),,,0.0,2019-07-01 09:00:00,0,0,1,1,51.930944918,7.611804042,0
803091,244322.0,5,5,15,0,2019,7,20,1,3,6,7,1.0,,1,0,1,0,0.0,0,406486.292835,5759180.82941,7.638544506,51.975430656,POINT (7.638544506 51.975430656),,,0.0,2019-07-01 20:00:00,0,0,1,1,51.975430656,7.638544506,0
803092,244323.0,5,5,15,0,2019,7,14,1,3,0,7,0.0,,1,0,0,0,0.0,0,406112.864,5757493.589,7.633570847,51.960202017,POINT (7.633570847 51.960202017),,,1.0,2019-07-01 14:00:00,0,0,1,1,51.960202017,7.633570847,0
803144,244375.0,5,5,15,0,2019,7,11,7,2,5,3,0.0,,1,0,0,0,0.0,0,406626.062376,5757617.3682,7.641003987,51.961401027,POINT (7.641003987 51.961401027),,,0.0,2019-07-01 11:00:00,0,1,0,1,51.961401027,7.641003987,0
803198,244429.0,5,5,15,0,2019,7,16,6,3,0,3,0.0,,1,1,0,0,0.0,0,405600.586318,5757439.47744,7.626132362,51.959628899,POINT (7.626132362 51.959628899),,,1.0,2019-07-01 16:00:00,0,0,1,1,51.959628899,7.626132362,0
803199,244430.0,5,5,15,0,2019,7,10,6,3,5,3,0.0,,1,1,0,0,0.0,0,404887.6,5755715.978,7.616235983,51.944015878,POINT (7.616235983 51.944015878),,,1.0,2019-07-01 10:00:00,0,0,1,1,51.944015878,7.616235983,0
803201,244432.0,5,5,15,0,2019,7,6,6,3,5,3,1.0,,1,1,0,0,0.0,0,403803.285664,5761689.32603,7.598791763,51.99751978,POINT (7.598791763 51.99751978),,,0.0,2019-07-01 06:00:00,0,0,1,1,51.99751978,7.598791763,0
803263,244494.0,5,5,15,0,2019,7,9,1,3,0,1,0.0,,1,0,0,0,0.0,0,404952.064373,5757006.18148,7.616816763,51.955623778,POINT (7.616816763 51.955623778),,,1.0,2019-07-01 09:00:00,0,0,1,1,51.955623778,7.616816763,0
803281,244512.0,5,5,15,0,2019,7,8,5,3,0,3,0.0,,1,1,0,0,0.0,0,405301.023007,5756031.92362,7.622161846,51.946926264,POINT (7.622161846 51.946926264),,,1.0,2019-07-01 08:00:00,0,0,1,1,51.946926264,7.622161846,0
803357,244588.0,5,5,15,0,2019,7,11,4,3,5,3,0.0,,1,1,0,0,0.0,0,405162.398952,5753171.78127,7.620934027,51.921194396,POINT (7.620934027 51.921194396),,,0.0,2019-07-01 11:00:00,0,0,1,1,51.921194396,7.620934027,0
803398,244629.0,5,5,15,0,2019,7,17,5,3,5,3,0.0,,1,1,0,0,0.0,0,408009.215251,5751384.44543,7.662795555,51.905606311,POINT (7.662795555 51.905606311),,,0.0,2019-07-01 17:00:00,0,0,1,1,51.905606311,7.662795555,0
803399,244630.0,5,5,15,0,2019,7,13,5,3,1,7,0.0,,1,1,0,0,0.0,0,406076.040804,5756638.08642,7.633268965,51.952506143,POINT (7.633268965 51.952506143),,,0.0,2019-07-01 13:00:00,0,0,1,1,51.952506143,7.633268965,0
803400,244631.0,5,5,15,0,2019,7,10,5,3,4,2,0.0,,1,1,0,0,0.0,0,409492.717248,5758365.65753,7.682516922,51.96860118,POINT (7.682516922 51.96860118),,,0.0,2019-07-01 10:00:00,0,0,1,1,51.96860118,7.682516922,0
803484,244715.0,5,5,15,0,2019,7,13,4,2,5,2,0.0,,1,1,0,0,0.0,0,406997.283657,5755907.06973,7.646868139,51.946090198,POINT (7.646868139 51.946090198),,,0.0,2019-07-01 13:00:00,0,1,0,1,51.946090198,7.646868139,0
803603,244834.0,5,5,15,0,2019,7,18,2,3,5,3,0.0,,1,1,0,0,0.0,0,406680.014478,5754911.45207,7.642523665,51.937087933,POINT (7.642523665 51.937087933),,,0.0,2019-07-01 18:00:00,0,0,1,1,51.937087933,7.642523665,0
803604,244835.0,5,5,15,0,2019,7,14,2,3,5,3,0.0,,1,1,0,0,0.0,0,399602.391685,5755088.54252,7.539552414,51.937447736,POINT (7.539552414 51.937447736),,,0.0,2019-07-01 14:00:00,0,0,1,1,51.937447736,7.539552414,0
803605,244836.0,5,5,15,0,2019,7,12,2,3,0,5,0.0,,1,1,0,0,0.0,0,403719.295576,5754025.07923,7.599717398,51.928616492,POINT (7.599717398 51.928616492),,,0.0,2019-07-01 12:00:00,0,0,1,1,51.928616492,7.599717398,0
803810,245041.0,5,5,15,0,2019,7,13,7,3,0,3,0.0,,1,1,0,0,0.0,0,405878.526599,5758306.81209,7.629938482,51.967472005,POINT (7.629938482 51.967472005),,,1.0,2019-07-01 13:00:00,0,0,1,1,51.967472005,7.629938482,0
803928,245159.0,5,5,15,0,2019,7,15,6,3,5,3,0.0,,1,1,0,0,0.0,0,405444.8253,5751946.33226,7.625376072,51.910227486,POINT (7.625376072 51.910227486),,,0.0,2019-07-01 15:00:00,0,0,1,1,51.910227486,7.625376072,0
803929,245160.0,5,5,15,0,2019,7,10,6,3,5,3,0.0,,1,1,0,0,0.0,0,404756.597418,5757293.03308,7.61389361,51.958168669,POINT (7.61389361 51.958168669),,,0.0,2019-07-01 10:00:00,0,0,1,1,51.958168669,7.61389361,0
804087,245318.0,5,5,15,0,2019,7,17,4,3,0,7,0.0,,1,0,0,0,0.0,0,407149.02783,5756589.67138,7.648890859,51.952251135,POINT (7.648890859 51.952251135),,,0.0,2019-07-01 17:00:00,0,0,1,1,51.952251135,7.648890859,0
