Unnamed: 0,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,geometry,UIDENTSTLA,LICHT,STRZUSTAND,Date,fatal,serious_injury,minor_injury,Bicycles,Latitude,Longitude,index_right
162517,10845.0,3,2,41,1,2017,2,20,4,3,5,3,,,1,1,0,0,,0,549945.3716,5802352.2099,9.733585306,52.369164073,POINT (9.733585306 52.369164073),03170215310112998671,2.0,0.0,2017-02-01 20:00:00,0,0,1,1,52.369164073,9.733585306,0
162682,11010.0,3,2,41,1,2017,2,12,3,3,1,5,,,1,0,0,0,,1,547165.492,5808006.2777,9.693554829,52.420238777,POINT (9.693554829 52.420238777),03170221313426250401,0.0,0.0,2017-02-01 12:00:00,0,0,1,1,52.420238777,9.693554829,0
162690,11018.0,3,2,41,1,2017,2,16,3,3,5,3,,,1,1,0,0,,0,554522.6786,5809475.5231,9.801969051,52.432762464,POINT (9.801969051 52.432762464),03170221310112250261,0.0,0.0,2017-02-01 16:00:00,0,0,1,1,52.432762464,9.801969051,0
162766,11094.0,3,2,41,1,2017,2,16,2,3,4,2,,,1,1,0,0,,0,550402.2397,5802256.434,9.740280673,52.368261244,POINT (9.740280672999999 52.368261244),03170220313607339561,0.0,0.0,2017-02-01 16:00:00,0,0,1,1,52.368261244,9.740280673,0
162770,11098.0,3,2,41,1,2017,2,7,2,3,5,2,,,1,1,0,0,,0,552150.1158,5799306.7945,9.765491793,52.341581558,POINT (9.765491793000001 52.341581558),03170220313501155651,0.0,1.0,2017-02-01 07:00:00,0,0,1,1,52.341581558,9.765491793,0
162957,11285.0,3,2,41,14,2017,2,11,2,3,4,6,,,1,0,0,0,,0,543084.3434,5798021.4388,9.632263662,52.330813482,POINT (9.632263662 52.330813482),03170227313236637821,0.0,0.0,2017-02-01 11:00:00,0,0,1,1,52.330813482,9.632263662,0
163094,11422.0,3,2,41,1,2017,2,23,6,3,5,3,,,1,0,0,0,,0,549955.7286,5804352.5266,9.734035533,52.387145257,POINT (9.734035533 52.387145257),03170224310112401581,2.0,0.0,2017-02-01 23:00:00,0,0,1,1,52.387145257,9.734035533,0
163109,11437.0,3,2,41,1,2017,2,5,6,3,5,3,,,1,1,0,0,,0,549916.5174,5807296.9682,9.733898481,52.413618207,POINT (9.733898481000001 52.413618207),03170224310112361851,2.0,1.0,2017-02-01 05:00:00,0,0,1,1,52.413618207,9.733898481,0
163231,11559.0,3,2,41,1,2017,3,13,6,3,5,3,,,1,1,0,0,,0,558409.6582,5804472.7298,9.858262137,52.387389251,POINT (9.858262137000001 52.387389251),03170303310112689281,0.0,0.0,2017-03-01 13:00:00,0,0,1,1,52.387389251,9.858262137,0
163232,11560.0,3,2,41,1,2017,3,8,6,2,5,3,,,1,1,0,0,,0,556343.1143,5799499.3346,9.827064826,52.342897666,POINT (9.827064826000001 52.342897666),03170303310112674131,0.0,0.0,2017-03-01 08:00:00,0,1,0,1,52.342897666,9.827064826,0
